ts,city,target,local_time,hour,bin,bid,ask,spread,vol,model_p
2026-09-25T19:15:02Z,miami,2026-09-25,2026-09-25 15:15,15,88-89°F,0.0,0.913,0.913,8748,
2026-09-25T19:15:02Z,miami,2026-09-25,2026-09-25 15:15,15,90-91°F,0.967,0.85,-0.117,10976,0.8
2026-09-25T19:15:02Z,miami,2026-09-25,2026-09-25 15:15,15,92-93°F,0.033,0.66,0.627,8785,0.14
2026-09-25T19:15:02Z,miami,2026-09-25,2026-09-25 15:15,15,94°F or higher,0.0,0.008,0.008,7558,0.001
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,57°F or below,0.0,0.001,0.001,100,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,58-59°F,0.0,0.001,0.001,2710,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,60-61°F,0.0,0.001,0.001,4127,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,62-63°F,0.0,0.001,0.001,7388,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,64-65°F,0.0,0.001,0.001,5001,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,66-67°F,0.0,0.001,0.001,6564,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,68-69°F,0.833,0.42,-0.413,10732,0.17
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,70-71°F,0.167,0.81,0.643,8754,0.68
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,72-73°F,0.0,0.04,0.04,7127,0.01
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,74-75°F,0.0,0.03,0.03,5272,
2026-09-25T19:15:02Z,nyc,2026-09-25,2026-09-25 15:15,15,76°F or higher,0.0,0.003,0.003,3186,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,23°C or below,0.0,0.001,0.001,95,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,24°C,0.0,0.001,0.001,25,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,25°C,0.0,0.001,0.001,15,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,26°C,0.0,0.001,0.001,42,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,27°C,0.0,0.001,0.001,35,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,28°C,0.0,0.001,0.001,165,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,29°C,0.862,0.83,-0.032,1745,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,30°C,0.138,0.92,0.782,2311,0.22
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,31°C,0.0,0.08,0.08,2092,0.04
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,32°C,0.0,1.0,1.0,3386,
2026-09-25T19:15:02Z,panama-city,2026-09-25,2026-09-25 14:15,14,33°C or higher,0.0,0.02,0.02,1403,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,22°C or below,0.0,0.001,0.001,1226,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,23°C,0.0,0.001,0.001,1073,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,24°C,0.0,0.001,0.001,1607,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,25°C,0.0,0.001,0.001,1190,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,26°C,0.0,0.001,0.001,3987,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,27°C,0.0,0.001,0.001,3990,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,28°C,1.0,1.0,0.0,3265,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,29°C,0.0,0.023,0.023,4067,0.001
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,30°C,0.0,0.002,0.002,2484,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,31°C,0.0,1.0,1.0,1482,
2026-09-25T19:15:02Z,sao-paulo,2026-09-25,2026-09-25 16:15,16,32°C or higher,0.0,0.99,0.99,1359,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,16°C or below,0.0,0.001,0.001,45,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,17°C,0.0,0.001,0.001,262,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,18°C,0.0,0.001,0.001,2614,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,19°C,0.0,0.001,0.001,2468,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,20°C,0.9,0.001,-0.899,5561,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,21°C,0.067,0.89,0.823,3283,0.81
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,22°C,0.033,0.18,0.147,2501,0.14
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,23°C,0.0,0.007,0.007,1850,0.001
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,24°C,0.0,0.002,0.002,367,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,25°C,0.0,0.001,0.001,940,
2026-09-25T19:15:02Z,toronto,2026-09-25,2026-09-25 15:15,15,26°C or higher,0.0,0.001,0.001,145,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,69°F or below,0.0,0.001,0.001,614,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,70-71°F,0.0,0.001,0.001,1271,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,72-73°F,0.0,0.001,0.001,4373,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,74-75°F,0.933,0.45,-0.483,5013,0.24
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,76-77°F,0.067,0.71,0.643,5177,0.46
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,78-79°F,0.0,0.12,0.12,5902,0.03
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,80-81°F,0.0,0.009,0.009,2052,0.001
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,82-83°F,0.0,0.006,0.006,2466,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,84-85°F,0.0,0.001,0.001,422,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,86-87°F,0.0,0.001,0.001,105,
2026-09-25T19:20:01Z,atlanta,2026-09-25,2026-09-25 15:20,15,88°F or higher,0.0,0.001,0.001,105,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,20°C or below,0.0,0.001,0.001,265,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,21°C,0.0,0.001,0.001,105,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,22°C,0.0,0.001,0.001,105,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,23°C,0.0,0.001,0.001,2047,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,24°C,0.0,0.001,0.001,2245,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,25°C,0.0,0.001,0.001,1422,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,26°C,0.0,0.001,0.001,2960,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,27°C,1.0,0.999,-0.001,4990,0.996
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,28°C,0.0,0.003,0.003,2921,0.002
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,29°C,0.0,0.005,0.005,3807,
2026-09-25T19:20:01Z,buenos-aires,2026-09-25,2026-09-25 16:20,16,30°C or higher,0.0,0.001,0.001,2941,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,85°F or below,0.0,0.001,0.001,866,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,86-87°F,0.367,0.055,-0.312,1254,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,88-89°F,0.533,0.06,-0.473,6753,0.02
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,90-91°F,0.1,0.78,0.68,4520,0.68
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,92-93°F,0.0,0.31,0.31,4335,0.2
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,94-95°F,0.0,0.05,0.05,4713,0.01
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,96-97°F,0.0,0.02,0.02,2676,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,98-99°F,0.0,0.005,0.005,3958,0.001
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,100-101°F,0.0,0.005,0.005,1172,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,102-103°F,0.0,0.001,0.001,95,
2026-09-25T19:20:01Z,dallas,2026-09-25,2026-09-25 14:20,14,104°F or higher,0.0,0.001,0.001,95,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,75°F or below,0.0,0.001,0.001,95,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,76-77°F,0.0,0.001,0.001,95,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,78-79°F,0.0,0.001,0.001,260,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,80-81°F,0.0,0.001,0.001,3878,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,82-83°F,0.0,0.001,0.001,4316,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,84-85°F,0.0,0.001,0.001,5134,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,86-87°F,0.0,0.001,0.001,14064,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,88-89°F,0.0,0.04,0.04,8748,
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,90-91°F,0.967,0.84,-0.127,10976,0.76
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,92-93°F,0.033,0.25,0.217,8785,0.17
2026-09-25T19:20:01Z,miami,2026-09-25,2026-09-25 15:20,15,94°F or higher,0.0,0.004,0.004,7558,0.001
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,57°F or below,0.0,0.001,0.001,100,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,58-59°F,0.0,0.001,0.001,2710,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,60-61°F,0.0,0.001,0.001,4127,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,62-63°F,0.0,0.001,0.001,7388,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,64-65°F,0.0,0.001,0.001,5001,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,66-67°F,0.0,0.001,0.001,6564,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,68-69°F,0.833,0.25,-0.583,10732,0.13
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,70-71°F,0.167,0.81,0.643,8754,0.69
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,72-73°F,0.0,0.04,0.04,7127,0.03
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,74-75°F,0.0,0.03,0.03,5272,
2026-09-25T19:20:01Z,nyc,2026-09-25,2026-09-25 15:20,15,76°F or higher,0.0,0.003,0.003,3186,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,22°C or below,0.0,0.001,0.001,1226,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,23°C,0.0,0.001,0.001,1073,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,24°C,0.0,0.001,0.001,1607,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,25°C,0.0,0.001,0.001,1190,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,26°C,0.0,0.001,0.001,3987,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,27°C,0.0,0.001,0.001,3990,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,28°C,1.0,1.0,0.0,3265,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,29°C,0.0,0.023,0.023,4067,0.001
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,30°C,0.0,0.002,0.002,2484,0.001
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,31°C,0.0,1.0,1.0,1482,
2026-09-25T19:20:01Z,sao-paulo,2026-09-25,2026-09-25 16:20,16,32°C or higher,0.0,0.97,0.97,1359,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,16°C or below,0.0,0.001,0.001,45,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,17°C,0.0,0.001,0.001,262,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,18°C,0.0,0.001,0.001,2614,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,19°C,0.0,0.001,0.001,2468,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,20°C,0.9,0.001,-0.899,5561,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,21°C,0.067,1.0,0.933,3283,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,22°C,0.033,0.38,0.347,2501,0.13
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,23°C,0.0,0.009,0.009,1850,0.001
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,24°C,0.0,0.04,0.04,367,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,25°C,0.0,1.0,1.0,940,
2026-09-25T19:20:01Z,toronto,2026-09-25,2026-09-25 15:20,15,26°C or higher,0.0,0.001,0.001,145,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,69°F or below,0.0,0.001,0.001,614,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,70-71°F,0.0,0.001,0.001,1271,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,72-73°F,0.0,0.001,0.001,4373,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,74-75°F,0.933,0.45,-0.483,5013,0.13
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,76-77°F,0.067,0.79,0.723,5177,0.44
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,78-79°F,0.0,0.12,0.12,5902,0.03
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,80-81°F,0.0,0.009,0.009,2052,0.001
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,82-83°F,0.0,0.006,0.006,2466,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,84-85°F,0.0,0.001,0.001,422,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,86-87°F,0.0,0.001,0.001,105,
2026-09-25T19:25:01Z,atlanta,2026-09-25,2026-09-25 15:25,15,88°F or higher,0.0,0.001,0.001,105,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,20°C or below,0.0,0.001,0.001,265,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,21°C,0.0,0.001,0.001,105,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,22°C,0.0,0.001,0.001,105,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,23°C,0.0,0.001,0.001,2047,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,24°C,0.0,0.001,0.001,2245,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,25°C,0.0,0.001,0.001,1422,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,26°C,0.0,0.001,0.001,2960,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,27°C,1.0,0.999,-0.001,5630,0.997
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,28°C,0.0,0.004,0.004,2969,0.002
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,29°C,0.0,0.005,0.005,3831,
2026-09-25T19:25:01Z,buenos-aires,2026-09-25,2026-09-25 16:25,16,30°C or higher,0.0,0.001,0.001,2941,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,75°F or below,0.0,0.001,0.001,95,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,76-77°F,0.0,0.001,0.001,95,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,78-79°F,0.0,0.001,0.001,260,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,80-81°F,0.0,0.001,0.001,3878,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,82-83°F,0.0,0.001,0.001,4316,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,84-85°F,0.0,0.001,0.001,5134,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,86-87°F,0.0,0.001,0.001,14064,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,88-89°F,0.0,0.04,0.04,8748,
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,90-91°F,0.967,0.93,-0.037,10976,0.77
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,92-93°F,0.033,0.16,0.127,8785,0.04
2026-09-25T19:25:01Z,miami,2026-09-25,2026-09-25 15:25,15,94°F or higher,0.0,0.004,0.004,7558,0.002
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,57°F or below,0.0,0.001,0.001,100,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,58-59°F,0.0,0.001,0.001,2710,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,60-61°F,0.0,0.001,0.001,4127,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,62-63°F,0.0,0.001,0.001,7388,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,64-65°F,0.0,0.001,0.001,5001,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,66-67°F,0.0,0.001,0.001,6564,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,68-69°F,0.833,0.3,-0.533,11190,0.2
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,70-71°F,0.167,0.77,0.603,9044,0.69
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,72-73°F,0.0,0.06,0.06,7494,0.03
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,74-75°F,0.0,0.03,0.03,5277,
2026-09-25T19:25:01Z,nyc,2026-09-25,2026-09-25 15:25,15,76°F or higher,0.0,0.003,0.003,3191,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,22°C or below,0.0,0.001,0.001,1226,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,23°C,0.0,0.001,0.001,1073,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,24°C,0.0,0.001,0.001,1607,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,25°C,0.0,0.001,0.001,1190,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,26°C,0.0,0.001,0.001,3987,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,27°C,0.0,0.001,0.001,3990,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,28°C,1.0,1.0,0.0,3265,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,29°C,0.0,0.023,0.023,4134,0.001
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,30°C,0.0,0.002,0.002,2484,0.001
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,31°C,0.0,1.0,1.0,1482,
2026-09-25T19:25:01Z,sao-paulo,2026-09-25,2026-09-25 16:25,16,32°C or higher,0.0,0.956,0.956,1359,0.001
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,16°C or below,0.0,0.001,0.001,45,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,17°C,0.0,0.001,0.001,262,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,18°C,0.0,0.001,0.001,2614,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,19°C,0.0,0.001,0.001,2468,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,20°C,0.9,0.001,-0.899,7186,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,21°C,0.067,0.81,0.743,3342,0.51
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,22°C,0.033,0.38,0.347,2556,0.11
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,23°C,0.0,0.009,0.009,1856,0.001
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,24°C,0.0,0.04,0.04,367,
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,25°C,0.0,0.563,0.563,940,0.001
2026-09-25T19:25:01Z,toronto,2026-09-25,2026-09-25 15:25,15,26°C or higher,0.0,0.001,0.001,145,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,69°F or below,0.0,0.001,0.001,614,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,70-71°F,0.0,0.001,0.001,1271,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,72-73°F,0.0,0.001,0.001,4373,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,74-75°F,0.933,0.47,-0.463,5174,0.22
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,76-77°F,0.067,0.77,0.703,5177,0.48
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,78-79°F,0.0,0.12,0.12,5902,0.03
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,80-81°F,0.0,0.009,0.009,2052,0.001
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,82-83°F,0.0,0.006,0.006,2466,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,84-85°F,0.0,0.001,0.001,422,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,86-87°F,0.0,0.001,0.001,105,
2026-09-25T19:32:13Z,atlanta,2026-09-25,2026-09-25 15:30,15,88°F or higher,0.0,0.001,0.001,105,
2026-09-25T19:32:13Z,austin,2026-09-25,2026-09-25 14:30,14,87°F or below,0.0,0.001,0.001,100,
2026-09-25T19:32:13Z,austin,2026-09-25,2026-09-25 14:30,14,88-89°F,0.0,0.001,0.001,180,
2026-09-25T19:32:13Z,austin,2026-09-25,2026-09-25 14:30,14,90-91°F,0.0,0.001,0.001,176,
